This file was generated by QKinz.


Protons:
Excitation energy (keV):     Energy dE-detector (keV):     dEnergy dE-detector (keV):     Energy E-detector (keV):    dEnergy dE-detector (keV):     Total particle energy (keV):     
5133.000000     9630.898225     282.739497     8616.793039     687.635466     18247.691264
5148.700000     9640.973360     283.801743     8592.235538     688.857265     18233.208898
5174.000000     9657.280325     285.529029     8552.589869     690.842067     18209.870194
5205.000000     9677.382287     287.672005     8503.889591     693.301254     18181.271879
5244.000000     9702.863872     290.410444     8442.427149     696.438570     18145.291021
5317.800000     9751.680718     295.726264     8325.516279     702.512427     18077.196997
5348.900000     9772.491860     298.020674     8276.006855     705.127550     18048.498715
5379.100000     9792.839264     300.280498     8227.790048     707.699526     18020.629312
5410.000000     9813.801516     302.625880     8178.310752     710.365028     17992.112268
5448.700000     9840.262636     305.611805     8116.131731     713.752928     17956.394368
5529.900000     9896.550364     312.058897     7984.892340     721.047209     17881.442703
5662.900000     9991.081277     323.187060     7767.570015     733.573992     17758.651292
5780.500000     10077.214193     333.667998     7572.836503     745.302846     17650.050696
5785.100000     10080.633993     334.091059     7565.168195     745.774932     17645.802188
5799.300000     10091.215375     335.403484     7541.471604     747.238795     17632.686979
5824.000000     10109.710240     337.709874     7500.162757     749.808961     17609.872997
6460.900000     10630.910459     409.904997     6390.281206     828.951686     17021.191665
6810.400000     10961.245732     464.191866     5736.547977     887.142041     16697.793709
6836.700000     10987.673841     468.876179     5685.773185     892.121173     16673.447026
7431.500000     11661.015795     610.083763     4461.377408     1039.881787     16122.393203
8043.900000     12584.848041     916.889093     2969.259973     1351.607714     15554.108014
8520.500000     13652.783626     1036.935412     1458.338024     1482.508656     15111.121650
Ex(e+de) = a0 + a1(e+de) + a2(e+de)^2
chi-squared: 0.000004, a0 = 24.566261MeV, a1 = -1.046755, a2 = -0.001004(MeV)^-1



