This file was generated by QKinz.


Protons:
Excitation energy (keV):     Energy dE-detector (keV):     dEnergy dE-detector (keV):     Energy E-detector (keV):    dEnergy dE-detector (keV):     Total particle energy (keV):     
5133.000000     9769.025996     280.635263     8351.953215     667.258291     18120.979212
5148.700000     9779.459322     281.719481     8327.094409     668.492891     18106.553731
5174.000000     9796.348448     283.483092     8286.958294     670.499215     18083.306742
5205.000000     9817.172194     285.672169     8237.648688     672.986320     18054.820882
5244.000000     9843.575362     288.471195     8175.406257     676.161276     18018.981620
5317.800000     9894.178812     293.910034     8056.977094     682.314511     17951.155905
5348.900000     9915.760151     296.259767     8006.810686     684.966478     17922.570837
5379.100000     9936.865603     298.575399     7957.945848     687.576269     17894.811452
5410.000000     9958.614052     300.980097     7907.793010     690.282624     17866.407061
5448.700000     9986.075286     304.043604     7844.755084     693.724907     17830.830370
5529.900000     10044.519463     310.666175     7711.655963     701.145718     17756.175426
5662.900000     10142.763549     322.123271     7491.107758     713.920420     17633.871307
5780.500000     10232.383926     332.944830     7293.318990     725.917351     17525.702916
5785.100000     10235.944308     333.382279     7285.527032     726.400969     17521.471340
5799.300000     10246.961716     334.739656     7261.446695     727.900959     17508.408411
5824.000000     10266.222503     337.126212     7219.462907     730.535910     17485.685410
6460.900000     10811.214142     412.630762     6088.155578     812.574365     16899.369720
6810.400000     11159.242186     470.533897     5418.044211     874.132791     16577.286397
6836.700000     11187.189794     475.580258     5365.849330     879.454277     16553.039125
7431.500000     11905.771297     632.017824     4098.480839     1041.909664     16004.252136
8043.900000     12922.435333     1010.951054     2515.903862     1424.183557     15438.339195
8520.500000     14189.477998     905.052365     807.749160     1295.137027     14997.227158
Ex(e+de) = a0 + a1(e+de) + a2(e+de)^2
chi-squared: 0.000004, a0 = 24.531387MeV, a1 = -1.053450, a2 = -0.000946(MeV)^-1



