This file was generated by QKinz.


Protons:
Excitation energy (keV):     Energy dE-detector (keV):     dEnergy dE-detector (keV):     Energy E-detector (keV):    dEnergy dE-detector (keV):     Total particle energy (keV):     
5133.000000     9544.486790     297.403522     8899.233649     738.194451     18443.720438
5148.700000     9554.282625     298.495413     8874.855621     739.464072     18429.138246
5174.000000     9570.135575     300.270411     8835.503007     741.525922     18405.638582
5205.000000     9589.674505     302.471729     8787.168380     744.079476     18376.842885
5244.000000     9614.437004     305.283344     8726.176455     747.335409     18340.613459
5317.800000     9661.859223     310.736776     8610.189084     753.633238     18272.048308
5348.900000     9682.068923     313.088763     8561.082267     756.342478     18243.151190
5379.100000     9701.824244     315.404219     8513.264289     759.005651     18215.088533
5410.000000     9722.172305     317.806205     8464.201278     761.764231     18186.373584
5448.700000     9747.851943     320.862516     8402.555627     765.268319     18150.407570
5529.900000     9802.454030     327.455133     8272.480382     772.804670     18074.934412
5662.900000     9894.080819     338.813547     8057.205342     785.721134     17951.286162
5780.500000     9977.484723     349.486772     7864.440430     797.784596     17841.925153
5785.100000     9980.794492     349.917089     7856.852355     798.269531     17837.646847
5799.300000     9991.034599     351.251772     7833.405030     799.772931     17824.439629
5824.000000     10008.929951     353.596356     7792.535559     802.411389     17801.465510
6460.900000     10511.513745     426.372543     6697.100087     882.931351     17208.613832
6810.400000     10828.058675     480.268499     6054.834007     941.185646     16882.892682
6836.700000     10853.306229     484.884054     6005.063923     946.130862     16858.370152
7431.500000     11491.910972     621.230017     4811.388886     1089.857232     16303.299858
8043.900000     12348.000607     897.046553     3382.796481     1371.829709     15730.797088
8520.500000     13289.006439     1275.300868     1995.460938     1755.572095     15284.467377
Ex(e+de) = a0 + a1(e+de) + a2(e+de)^2
chi-squared: 0.000004, a0 = 24.596791MeV, a1 = -1.034967, a2 = -0.001109(MeV)^-1



