This file was generated by QKinz.


Protons:
Excitation energy (keV):     Energy dE-detector (keV):     dEnergy dE-detector (keV):     Energy E-detector (keV):    dEnergy dE-detector (keV):     Total particle energy (keV):     
5133.000000     9691.672667     280.967170     8492.138558     676.254854     18183.811225
5148.700000     9701.908243     282.036179     8467.450001     677.478588     18169.358245
5174.000000     9718.475962     283.774729     8427.590958     679.466859     18146.066920
5205.000000     9738.901200     285.932136     8378.625499     681.930905     18117.526700
5244.000000     9764.795522     288.689759     8316.823471     685.075324     18081.618993
5317.800000     9814.412424     294.045210     8199.251167     691.165842     18013.663590
5348.900000     9835.568430     296.357709     8149.455373     693.789329     17985.023803
5379.100000     9856.255235     298.635932     8100.956009     696.370236     17957.211244
5410.000000     9877.569467     301.001023     8051.182942     699.045734     17928.752409
5448.700000     9904.478302     304.012954     7988.629171     702.447435     17893.107473
5529.900000     9961.731251     310.519703     7856.577887     709.775631     17818.309138
5662.900000     10057.923680     321.762291     7637.845877     722.374257     17695.769557
5780.500000     10145.616505     332.364516     7441.775844     734.186299     17587.392350
5785.100000     10149.099173     332.792753     7434.053421     734.662062     17583.152594
5799.300000     10159.875538     334.121372     7410.188869     736.137487     17570.064408
5824.000000     10178.712886     336.456732     7368.584568     738.728550     17547.297454
6460.900000     10710.533355     409.905859     6249.305969     818.909105     16959.839323
6810.400000     11048.738811     465.618660     5588.382655     878.397390     16637.121466
6836.700000     11075.841546     470.447141     5536.984676     883.510629     16612.826222
7431.500000     11769.159138     617.780399     4293.786600     1037.133339     16062.945739
8043.900000     12733.169214     952.939025     2762.720107     1376.551590     15495.889321
8520.500000     13883.142446     949.953711     1170.732039     1377.763021     15053.874484
Ex(e+de) = a0 + a1(e+de) + a2(e+de)^2
chi-squared: 0.000004, a0 = 24.549315MeV, a1 = -1.050138, a2 = -0.000976(MeV)^-1



