This file was generated by QKinz.


Protons:
Excitation energy (keV):     Energy dE-detector (keV):     dEnergy dE-detector (keV):     Energy E-detector (keV):    dEnergy dE-detector (keV):     Total particle energy (keV):     
5133.000000     9557.475644     290.840595     8820.396409     718.318429     18377.872052
5148.700000     9567.332304     291.914029     8795.992828     719.562827     18363.325131
5174.000000     9583.284168     293.659134     8756.598172     721.583866     18339.882341
5205.000000     9602.945835     295.823574     8708.210554     724.087135     18311.156390
5244.000000     9627.865201     298.588401     8647.149601     727.279372     18275.014801
5317.800000     9675.592002     303.952093     8531.024147     733.455332     18206.616149
5348.900000     9695.933193     306.265791     8481.856114     736.112692     18177.789307
5379.100000     9715.818039     308.543798     8433.976917     738.725189     18149.794956
5410.000000     9736.300544     310.907193     8384.849417     741.431615     18121.149961
5448.700000     9762.151363     313.914783     8323.120289     744.869952     18085.271652
5529.900000     9817.123127     320.403771     8192.859727     752.266790     18009.982855
5662.900000     9909.388167     331.588394     7977.249403     764.950240     17886.637571
5780.500000     9993.393293     342.103877     7784.152194     776.803139     17777.545488
5785.100000     9996.727332     342.527949     7776.550390     777.279754     17773.277722
5799.300000     10007.042724     343.843318     7753.060323     778.757431     17760.103047
5824.000000     10025.070380     346.154183     7712.115191     781.351007     17737.185571
6460.900000     10531.788497     418.021297     6614.021335     860.667915     17145.809831
6810.400000     10851.419480     471.427323     5969.492132     918.266486     16820.911612
6836.700000     10876.931847     476.008638     5919.519545     923.164881     16796.451392
7431.500000     11523.348867     611.941338     4719.456304     1066.190079     16242.805171
8043.900000     12394.608057     891.031475     3277.191542     1351.108966     15671.799598
8520.500000     13363.156789     1212.066896     1863.501345     1679.673867     15226.658135
Ex(e+de) = a0 + a1(e+de) + a2(e+de)^2
chi-squared: 0.000004, a0 = 24.590398MeV, a1 = -1.039180, a2 = -0.001071(MeV)^-1



