This file was generated by QKinz.


Protons:
Excitation energy (keV):     Energy dE-detector (keV):     dEnergy dE-detector (keV):     Energy E-detector (keV):    dEnergy dE-detector (keV):     Total particle energy (keV):     
5133.000000     9586.253090     285.999973     8726.193792     701.574918     18312.446882
5148.700000     9596.202507     287.063664     8701.730708     702.803547     18297.933216
5174.000000     9612.305150     288.793091     8662.238895     704.799182     18274.544045
5205.000000     9632.153791     290.938359     8613.730057     707.271339     18245.883848
5244.000000     9657.311942     293.679143     8552.513122     710.424468     18209.825065
5317.800000     9705.501817     298.997626     8436.081541     716.526590     18141.583358
5348.900000     9726.042697     301.292411     8386.780056     719.152924     18112.822753
5379.100000     9746.124114     303.552145     8338.768666     721.735358     18084.892780
5410.000000     9766.810520     305.896950     8289.503192     724.411102     18056.313712
5448.700000     9792.920765     308.881424     8227.597291     727.811140     18020.518056
5529.900000     9848.452048     315.322628     8096.950932     735.128188     17945.402980
5662.900000     9941.680883     326.431670     7880.662244     747.683202     17822.343127
5780.500000     10026.591481     336.884057     7686.912871     759.425821     17713.504352
5785.100000     10029.962022     337.305748     7679.284490     759.898201     17709.246512
5799.300000     10040.390633     338.613815     7655.711854     761.362847     17696.102487
5824.000000     10058.617168     340.912151     7614.621187     763.933916     17673.238355
6460.900000     10571.505864     412.588753     6511.745938     842.796333     17083.251801
6810.400000     10895.700927     466.122237     5863.426511     900.371544     16759.127438
6836.700000     10921.603726     470.725959     5813.122066     905.280793     16734.725792
7431.500000     11579.487093     608.236022     4602.930320     1049.609261     16182.417413
8043.900000     12472.969350     897.223088     3139.847262     1344.021969     15612.816612
8520.500000     13482.585958     1129.579874     1686.202730     1586.447314     15168.788688
Ex(e+de) = a0 + a1(e+de) + a2(e+de)^2
chi-squared: 0.000004, a0 = 24.580074MeV, a1 = -1.043105, a2 = -0.001036(MeV)^-1



