This file was generated by QKinz.


Protons:
Excitation energy (keV):     Energy dE-detector (keV):     dEnergy dE-detector (keV):     Energy E-detector (keV):    dEnergy dE-detector (keV):     Total particle energy (keV):     
5133.000000     9547.391683     305.891005     8962.304638     761.633839     18509.696321
5148.700000     9557.158303     307.010857     8937.918453     762.939047     18495.076756
5174.000000     9572.963665     308.831241     8898.553163     765.058591     18471.516828
5205.000000     9592.443417     311.088728     8850.203807     767.683425     18442.647224
5244.000000     9617.130075     313.971895     8789.194641     771.029968     18406.324716
5317.800000     9664.404385     319.563504     8673.178720     777.502178     18337.583106
5348.900000     9684.549971     321.974837     8624.061530     780.286074     18308.611502
5379.100000     9704.241988     324.348570     8576.234456     783.022424     18280.476443
5410.000000     9724.524185     326.810856     8527.163157     785.856581     18251.687341
5448.700000     9750.119735     329.943666     8465.508618     789.456344     18215.628353
5529.900000     9804.539389     336.700420     8335.420350     797.197231     18139.959739
5662.900000     9895.848607     348.338796     8120.141625     810.460290     18015.990232
5780.500000     9978.950510     359.271794     7927.393488     822.842909     17906.343999
5785.100000     9982.248034     359.712517     7919.806481     823.340582     17902.054514
5799.300000     9992.450124     361.079441     7896.362652     824.883423     17888.812776
5824.000000     10010.278570     363.480539     7855.500003     827.590936     17865.778573
6460.900000     10510.716697     437.930787     6760.643650     910.113882     17271.360347
6810.400000     10825.604058     492.962149     6119.160899     969.686898     16944.764957
6836.700000     10850.707590     497.670651     6069.468618     974.738856     16920.176207
7431.500000     11484.968634     636.443829     4878.622941     1121.197839     16363.591575
8043.900000     12332.323174     915.192519     3457.171540     1406.360854     15789.494714
8520.500000     13257.214895     1319.183611     2084.683439     1815.042293     15341.898334
Ex(e+de) = a0 + a1(e+de) + a2(e+de)^2
chi-squared: 0.000005, a0 = 24.598705MeV, a1 = -1.030453, a2 = -0.001152(MeV)^-1



